huc08,huc08_name,huc06_name,huc04_name,huc02_name,huc08_states,huc08_areasqkm
18030003,Middle Kern-Upper Tehachapi-Grapevine,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,6764.37
18030004,Upper Poso,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,1489.69
18030005,Upper Deer-Upper White,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,3168.45
18030006,Upper Tule,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,2446.49
18030007,Upper Kaweah,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,3943.94
18030009,Upper Dry,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,5506.29
18030010,Upper King,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,3999.18
18030012,Tulare Lake Bed,Tulare-Buena Vista Lakes,Tulare-Buena Vista Lakes,California Region,CA,9808.23
18040001,Middle San Joaquin-Lower Chowchilla,San Joaquin,San Joaquin,California Region,CA,9130.41
18040002,Lower San Joaquin River,San Joaquin,San Joaquin,California Region,CA,2376.5
18040003,San Joaquin Delta,San Joaquin,San Joaquin,California Region,CA,3192.14
18040006,Upper San Joaquin,San Joaquin,San Joaquin,California Region,CA,4244.38
18040007,Fresno River,San Joaquin,San Joaquin,California Region,CA,1677.98
18040008,Upper Merced,San Joaquin,San Joaquin,California Region,CA,3287.85
18040009,Upper Tuolumne,San Joaquin,San Joaquin,California Region,CA,4850.56
18040010,Upper Stanislaus,San Joaquin,San Joaquin,California Region,CA,3099.99
18040011,Upper Calaveras California,San Joaquin,San Joaquin,California Region,CA,1369.31
18040012,Upper Mokelumne,San Joaquin,San Joaquin,California Region,CA,3279.72
18040013,Upper Cosumnes,San Joaquin,San Joaquin,California Region,CA,2459.98
18040014,Panoche-San Luis Reservoir,San Joaquin,San Joaquin,California Region,CA,792.9
18040051,Rock Creek-French Camp Slough,San Joaquin,San Joaquin,California Region,CA,1224.48
18050001,Suisun Bay,San Francisco Bay,San Francisco Bay,California Region,CA,1689.62
18050002,San Pablo Bay,San Francisco Bay,San Francisco Bay,California Region,CA,3175.58
18050003,Coyote,San Francisco Bay,San Francisco Bay,California Region,CA,1865.62
18050004,San Francisco Bay,San Francisco Bay,San Francisco Bay,California Region,CA,3453.01
18050005,Tomales-Drake Bays,San Francisco Bay,San Francisco Bay,California Region,CA,1980.41
18050006,San Francisco Coastal South,San Francisco Bay,San Francisco Bay,California Region,CA,1745.67
18060002,Pajaro,Central California Coastal,Central California Coastal,California Region,CA,3368.62
18060003,Carrizo Plain,Central California Coastal,Central California Coastal,California Region,CA,1153.51
18060004,Estrella,Central California Coastal,Central California Coastal,California Region,CA,2459.99
18060005,Salinas,Central California Coastal,Central California Coastal,California Region,CA,8622.36
18060006,Central Coastal,Central California Coastal,Central California Coastal,California Region,CA,4984.08
18060007,Cuyama,Central California Coastal,Central California Coastal,California Region,CA,2962.02
18060008,Santa Maria,Central California Coastal,Central California Coastal,California Region,CA,1771.83
18060009,San Antonio,Central California Coastal,Central California Coastal,California Region,CA,769.22
18060010,Santa Ynez,Central California Coastal,Central California Coastal,California Region,CA,2322.18
18060013,Santa Barbara Coastal,Central California Coastal,Central California Coastal,California Region,CA,1736.78
18060014,Santa Barbara Channel Islands,Central California Coastal,Central California Coastal,California Region,CA,2175.14
18060015,Monterey Bay,Central California Coastal,Central California Coastal,California Region,CA,1961.22
18070101,Ventura,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,868.28
18070102,Santa Clara,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,4210.82
18070103,Calleguas,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,1133.59
18070104,Santa Monica Bay,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,1744.03
18070105,Los Angeles,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,2152.19
18070106,San Gabriel,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,2347.03
18070107,San Pedro Channel Islands,Ventura-San Gabriel Coastal,Southern California Coastal,California Region,CA,2063.77
18070201,Seal Beach,Santa Ana,Southern California Coastal,California Region,CA,329.9
18070202,San Jacinto,Santa Ana,Southern California Coastal,California Region,CA,1979.14
18070203,Santa Ana,Santa Ana,Southern California Coastal,California Region,CA,4387.78
18070204,Newport Bay,Santa Ana,Southern California Coastal,California Region,CA,502.86
18070301,Aliso-San Onofre,Laguna-San Diego Coastal,Southern California Coastal,California Region,CA,1596.52
18070302,Santa Margarita,Laguna-San Diego Coastal,Southern California Coastal,California Region,CA,1919.34
18070303,San Luis Rey-Escondido,Laguna-San Diego Coastal,Southern California Coastal,California Region,CA,2153.24
18070304,San Diego,Laguna-San Diego Coastal,Southern California Coastal,California Region,"CA,MX",4020.53
18070305,Cottonwood-Tijuana,Laguna-San Diego Coastal,Southern California Coastal,California Region,"CA,MX",4451.7
18080001,Surprise Valley,North Lahontan,North Lahontan,California Region,"CA,NV",2347.62
18080002,Madeline Plains,North Lahontan,North Lahontan,California Region,"CA,NV",2180.78
18080003,Honey-Eagle Lakes,North Lahontan,North Lahontan,California Region,"CA,NV",7262.61
18090101,Mono Lake,Mono-Owens Lakes,Northern Mojave-Mono Lake,California Region,"CA,NV",2813.89
18090102,Crowley Lake,Mono-Owens Lakes,Northern Mojave-Mono Lake,California Region,"CA,NV",4968.03
18090103,Owens Lake,Mono-Owens Lakes,Northern Mojave-Mono Lake,California Region,CA,3549.96
18090201,Eureka-Saline Valleys,Northern Mojave,Northern Mojave-Mono Lake,California Region,"CA,NV",4246.62
18090202,Upper Amargosa,Northern Mojave,Northern Mojave-Mono Lake,California Region,"CA,NV",8826.13
18090203,Death Valley-Lower Amargosa,Northern Mojave,Northern Mojave-Mono Lake,California Region,"CA,NV",13927.38
18090204,Panamint Valley,Northern Mojave,Northern Mojave-Mono Lake,California Region,CA,4224.07
18090205,Indian Wells-Searles Valleys,Northern Mojave,Northern Mojave-Mono Lake,California Region,CA,5230.13
18090206,Antelope-Fremont Valleys,Northern Mojave,Northern Mojave-Mono Lake,California Region,CA,8736.46
18090207,Coyote-Cuddeback Lakes,Northern Mojave,Northern Mojave-Mono Lake,California Region,CA,4785.17
18090208,Mojave,Northern Mojave,Northern Mojave-Mono Lake,California Region,CA,11961.47
18100100,Southern Mojave,Southern Mojave,Southern Mojave-Salton Sea,California Region,CA,22958.01
18100201,Whitewater River,Salton Sea,Southern Mojave-Salton Sea,California Region,CA,3889.23
18100202,Carrizo Creek,Salton Sea,Southern Mojave-Salton Sea,California Region,"CA,MX",1692.71
18100203,San Felipe Creek,Salton Sea,Southern Mojave-Salton Sea,California Region,CA,2734.6
18100204,Salton Sea,Salton Sea,Southern Mojave-Salton Sea,California Region,"CA,MX",12974.45
19010102,Ketchikan,Southern Southeast Alaska,Southeast Alaska,Alaska Region,AK,5338.45
19010103,Prince of Wales,Southern Southeast Alaska,Southeast Alaska,Alaska Region,AK,16124.52
19010104,Bradfield Canal,Southern Southeast Alaska,Southeast Alaska,Alaska Region,AK,3299.88
19010105,Burroughs Bay,Southern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",10144.1
19010106,Headwaters Portland Canal,Southern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",3590.09
19010107,Outlet Portland Canal,Southern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",3537.77
19010204,Admiralty Island,Central Southeast Alaska,Southeast Alaska,Alaska Region,AK,5545.7
19010205,Lower Iskut,Central Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",2546.07
19010206,Holkham Bay,Central Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",9168.01
19010207,Stikine River,Central Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",6665.24
19010208,Thomas Bay,Central Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",2761.94
19010209,Etolin-Zarembo-Wrangell Islands,Central Southeast Alaska,Southeast Alaska,Alaska Region,AK,2918.07
19010210,Kuiu-Kupreanof-Mitkof Islands,Central Southeast Alaska,Southeast Alaska,Alaska Region,AK,7661.02
19010211,Chichagof Island,Central Southeast Alaska,Southeast Alaska,Alaska Region,AK,7702.54
19010212,Baranof Island,Central Southeast Alaska,Southeast Alaska,Alaska Region,AK,7356.37
19010301,Lynn Canal,Northern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",6084.2
19010302,Glacier Bay,Northern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",9937.21
19010303,Chilkat-Skagway Rivers,Northern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",7410.99
19010304,Taku River,Northern Southeast Alaska,Southeast Alaska,Alaska Region,"AK,CN",4955.28
19010402,Bering Glacier,Gulf of Alaska,Southeast Alaska,Alaska Region,"AK,CN",13228.04
19010403,Tatshenshini River,Gulf of Alaska,Southeast Alaska,Alaska Region,"AK,CN",6572.12
19010404,Alsek River,Gulf of Alaska,Southeast Alaska,Alaska Region,"AK,CN",13807.34
19010405,Yakutat Bay-Gulf of Alaska,Gulf of Alaska,Southeast Alaska,Alaska Region,"AK,CN",17134.87
19010406,Palma Bay,Gulf of Alaska,Southeast Alaska,Alaska Region,"AK,CN",4093.03
19010500,Icy Strait-Chatham Strait,Icy Strait-Chatham Strait,Southeast Alaska,Alaska Region,AK,13338.94
19020101,Upper Copper River,Copper River,South Central Alaska,Alaska Region,AK,11662.32
19020102,Middle Copper River,Copper River,South Central Alaska,Alaska Region,AK,21094.46
19020103,Chitina River,Copper River,South Central Alaska,Alaska Region,"AK,CN",20987.36
19020104,Lower Copper River,Copper River,South Central Alaska,Alaska Region,AK,13907.09
19020201,Eastern Prince William Sound,Prince William Sound,South Central Alaska,Alaska Region,AK,14224.09
19020202,Resurrection River-Frontal Resurrection Bay,Prince William Sound,South Central Alaska,Alaska Region,AK,8271.67
19020203,Prince William Sound,Prince William Sound,South Central Alaska,Alaska Region,AK,9768.89
19020301,Lower Kenai Peninsula,Kenai Peninsula,South Central Alaska,Alaska Region,AK,7545.84
19020302,Upper Kenai Peninsula,Kenai Peninsula,South Central Alaska,Alaska Region,AK,11440.16
19020401,Anchorage,Knik Arm,South Central Alaska,Alaska Region,AK,3909.22
19020402,Matanuska,Knik Arm,South Central Alaska,Alaska Region,AK,8721.07
19020501,Upper Susitna River,Susitna River,South Central Alaska,Alaska Region,AK,16358.98
19020502,Chulitna River,Susitna River,South Central Alaska,Alaska Region,AK,6715.79
19020503,Talkeetna River,Susitna River,South Central Alaska,Alaska Region,AK,5281.86
19020504,Yentna River,Susitna River,South Central Alaska,Alaska Region,AK,15872.76
19020505,Lower Susitna River,Susitna River,South Central Alaska,Alaska Region,AK,9156.96
19020601,Redoubt-Trading Bays,Western Cook Inlet,South Central Alaska,Alaska Region,AK,11511.9
19020602,Tuxedni-Kamishak Bays,Western Cook Inlet,South Central Alaska,Alaska Region,AK,8866.6
19020701,Kodiak-Afognak Islands,Kodiak-Shelikof,South Central Alaska,Alaska Region,AK,23145.94
19020702,Shelikof Strait,Kodiak-Shelikof,South Central Alaska,Alaska Region,AK,20881.1
19020800,Cook Inlet,Cook Inlet,South Central Alaska,Alaska Region,AK,16959.15
19030101,Cold Bay,Aleutian Islands,Southwest Alaska,Alaska Region,AK,26631.76
19030102,Fox Islands,Aleutian Islands,Southwest Alaska,Alaska Region,AK,19520.18
19030103,Western Aleutian Islands,Aleutian Islands,Southwest Alaska,Alaska Region,AK,25213.76
19030104,Pribilof Islands,Aleutian Islands,Southwest Alaska,Alaska Region,AK,1217.75
19030201,Port Heiden,Kvichak-Port Heiden,Southwest Alaska,Alaska Region,AK,8228.73
19030202,Ugashik Bay,Kvichak-Port Heiden,Southwest Alaska,Alaska Region,AK,11156.16
19030203,Egegik Bay,Kvichak-Port Heiden,Southwest Alaska,Alaska Region,AK,7185.26
19030204,Naknek,Kvichak-Port Heiden,Southwest Alaska,Alaska Region,AK,9707.58
19030205,Lake Clark,Kvichak-Port Heiden,Southwest Alaska,Alaska Region,AK,8970.67
19030206,Lake Iliamna,Kvichak-Port Heiden,Southwest Alaska,Alaska Region,AK,18529.71
19030301,Upper Nushagak River,Nushagak River,Southwest Alaska,Alaska Region,AK,13024.19
19030302,Mulchatna River,Nushagak River,Southwest Alaska,Alaska Region,AK,11119.64
19030303,Lower Nushagak River,Nushagak River,Southwest Alaska,Alaska Region,AK,7809.6
19030304,Wood River,Nushagak River,Southwest Alaska,Alaska Region,AK,3541.64
19030305,Togiak,Nushagak River,Southwest Alaska,Alaska Region,AK,12366.8
19030306,Nushagak Bay,Nushagak River,Southwest Alaska,Alaska Region,AK,5435.61
19030401,North Fork Kuskokwim River,Upper Kuskokwim River,Southwest Alaska,Alaska Region,AK,13209.62
19030403,Takotna River,Upper Kuskokwim River,Southwest Alaska,Alaska Region,AK,5766.77
19030404,Holitna River,Upper Kuskokwim River,Southwest Alaska,Alaska Region,AK,16571.66
19030405,Stony River,Upper Kuskokwim River,Southwest Alaska,Alaska Region,AK,24445.58
19030406,Middle Fork Kuskokwim River,Upper Kuskokwim River,Southwest Alaska,Alaska Region,AK,7874.65
19030407,South Fork Kuskokwim River,Upper Kuskokwim River,Southwest Alaska,Alaska Region,AK,7879.16
19030501,Aniak,Lower Kuskokwim River,Southwest Alaska,Alaska Region,AK,16211.69
19030502,Kuskokwim Delta,Lower Kuskokwim River,Southwest Alaska,Alaska Region,AK,64678.45
19030503,Nunavak-St.Matthew Islands,Lower Kuskokwim River,Southwest Alaska,Alaska Region,AK,7921.05
19050101,St. Lawrence Island,Norton Sound,Northwest Alaska,Alaska Region,AK,7984.22
19050102,Unalakleet,Norton Sound,Northwest Alaska,Alaska Region,AK,15096.63
19050103,Norton Bay,Norton Sound,Northwest Alaska,Alaska Region,AK,16177.91
19050104,Nome,Norton Sound,Northwest Alaska,Alaska Region,AK,14753.34
19050105,Imuruk Basin,Norton Sound,Northwest Alaska,Alaska Region,AK,12819.12
19050201,Shishmaref,Northern Seward Peninsula,Northwest Alaska,Alaska Region,AK,10731.11
19050202,Goodhope-Spafarief Bay,Northern Seward Peninsula,Northwest Alaska,Alaska Region,AK,10278.99
19050203,Buckland River,Northern Seward Peninsula,Northwest Alaska,Alaska Region,AK,9138.09
19050301,Selawik Lake,Kobuk-Selawik Rivers,Northwest Alaska,Alaska Region,AK,17163.66
19050302,Upper Kobuk River,Kobuk-Selawik Rivers,Northwest Alaska,Alaska Region,AK,12089.14
19050303,Middle Kobuk River,Kobuk-Selawik Rivers,Northwest Alaska,Alaska Region,AK,12467.54
19050304,Lower Kobuk River,Kobuk-Selawik Rivers,Northwest Alaska,Alaska Region,AK,8731.74
19050401,Upper Noatak River,Noatak River-Lisburne Peninsula,Northwest Alaska,Alaska Region,AK,12151.64
19050402,Middle Noatak River,Noatak River-Lisburne Peninsula,Northwest Alaska,Alaska Region,AK,10032.42
19050403,Lower Noatak River,Noatak River-Lisburne Peninsula,Northwest Alaska,Alaska Region,AK,12505.01
19050404,Wulik-Kivalina Rivers,Noatak River-Lisburne Peninsula,Northwest Alaska,Alaska Region,AK,7739.6
19050405,Lisburne Peninsula,Noatak River-Lisburne Peninsula,Northwest Alaska,Alaska Region,AK,7884.37
19050500,Kotzebue Sound,Kotzebue Sound,Northwest Alaska,Alaska Region,AK,8011.76
19060101,Kukpowruk River,Western Arctic,Arctic Alaska,Alaska Region,AK,10347.7
19060102,Kokolik River,Western Arctic,Arctic Alaska,Alaska Region,AK,5886.92
19060103,Utukok River,Western Arctic,Arctic Alaska,Alaska Region,AK,11731.99
19060201,Kuk River,Barrow Alaska,Arctic Alaska,Alaska Region,AK,10814.56
19060202,Northwest Coast,Barrow Alaska,Arctic Alaska,Alaska Region,AK,4876.08
19060203,Meade River,Barrow Alaska,Arctic Alaska,Alaska Region,AK,13141.07
19060204,Ikpikpuk River,Barrow Alaska,Arctic Alaska,Alaska Region,AK,17847.83
19060205,Harrison Bay,Barrow Alaska,Arctic Alaska,Alaska Region,AK,7746.09
19060206,Admiralty Bay-Dease Inlet,Barrow Alaska,Arctic Alaska,Alaska Region,AK,8482.38
19060301,Upper Colville River,Colville River,Arctic Alaska,Alaska Region,AK,20520.19
19060302,Killik River,Colville River,Arctic Alaska,Alaska Region,AK,15184.07
19060303,Chandler-Anaktuvuk Rivers,Colville River,Arctic Alaska,Alaska Region,AK,14322.55
19060304,Lower Colville River,Colville River,Arctic Alaska,Alaska Region,AK,11157.43
19060401,Kuparuk River,Prudhoe Bay,Arctic Alaska,Alaska Region,AK,12091.83
19060402,Sagavanirktok River,Prudhoe Bay,Arctic Alaska,Alaska Region,AK,14276.98
19060403,Mikkelson Bay,Prudhoe Bay,Arctic Alaska,Alaska Region,AK,8077.25
19060501,Canning River,Eastern Arctic,Arctic Alaska,Alaska Region,AK,7126.75
19060502,Camden Bay,Eastern Arctic,Arctic Alaska,Alaska Region,AK,10301.78
19060504,Kongakut River-Beaufort Lagoon,Eastern Arctic,Arctic Alaska,Alaska Region,"AK,CN",13933.19
19060505,Firth River,Eastern Arctic,Arctic Alaska,Alaska Region,"AK,CN",6185.25
19060506,Babbage River,Eastern Arctic,Arctic Alaska,Alaska Region,CN,14965.4
19070101,Atlin Lake,Headwaters Yukon River,Upper Yukon River,Alaska Region,"AK,CN",6900.35
19070102,Bennett Lake,Headwaters Yukon River,Upper Yukon River,Alaska Region,"AK,CN",3539.36
19070103,Tagish Lake,Headwaters Yukon River,Upper Yukon River,Alaska Region,"AK,CN",5637.93
19070104,Takhini River,Headwaters Yukon River,Upper Yukon River,Alaska Region,"AK,CN",8080.9
19070402,White River,White River-Yukon River,Upper Yukon River,Alaska Region,"AK,CN",12647.77
19070403,Ladue River-White River,White River-Yukon River,Upper Yukon River,Alaska Region,"AK,CN",8186.94
19070502,Fortymile River,Fortymile River-Yukon River,Upper Yukon River,Alaska Region,"AK,CN",16818.02
19070503,Sixtymile River-Yukon River,Fortymile River-Yukon River,Upper Yukon River,Alaska Region,"AK,CN",12895.37
19070505,Tatonduk River-Yukon River,Fortymile River-Yukon River,Upper Yukon River,Alaska Region,"AK,CN",8764.74
19070506,Charley River-Yukon River,Fortymile River-Yukon River,Upper Yukon River,Alaska Region,"AK,CN",16042.08
19080101,Headwaters Porcupine River,Porcupine River,Middle Yukon River,Alaska Region,CN,23661.84
19080102,Bell River-Porcupine River,Porcupine River,Middle Yukon River,Alaska Region,CN,17067.36
19080103,Old Crow River,Porcupine River,Middle Yukon River,Alaska Region,"AK,CN",13913.43
19080104,Coleen River,Porcupine River,Middle Yukon River,Alaska Region,AK,10998.7
19080105,Sheenjek River,Porcupine River,Middle Yukon River,Alaska Region,AK,12270.41
19080106,Black River,Porcupine River,Middle Yukon River,Alaska Region,"AK,CN",16502.97
19080107,Grass River,Porcupine River,Middle Yukon River,Alaska Region,AK,7522.85
19080108,Porcupine Flats-Porcupine River,Porcupine River,Middle Yukon River,Alaska Region,"AK,CN",14646.05
